city,market_type,date,basket_index
Видин,retail,2023-09-29,101.31300782471573
Видин,retail,2023-10-06,102.15324241046856
Видин,retail,2023-10-13,102.89925409949188
Видин,retail,2023-10-20,102.70471791758868
Видин,retail,2023-10-27,102.70471791758868
Видин,retail,2023-11-03,102.83161205581443
Видин,retail,2023-11-10,102.9585061940402
Видин,retail,2023-11-17,102.9585061940402
Видин,retail,2023-11-24,102.9585061940402
Видин,retail,2023-12-01,102.9585061940402
Видин,retail,2023-12-08,103.39068704510402
Видин,retail,2023-12-15,103.51892814440373
Видин,retail,2023-12-22,103.2149883926396
Видин,retail,2023-12-29,103.2149883926396
Видин,retail,2024-01-05,103.2149883926396
Видин,retail,2024-01-12,103.28147775434172
Видин,retail,2024-01-19,102.76472710111291
Видин,retail,2024-01-26,102.18148708618197
Видин,retail,2024-02-02,102.18148708618197
Видин,retail,2024-02-09,102.18148708618197
Видин,retail,2024-02-16,102.18148708618197
Видин,retail,2024-02-23,102.76393097409404
Видин,retail,2024-03-01,103.34637486200612
Видин,retail,2024-03-08,103.94986188936402
Видин,retail,2024-03-15,104.55334891672192
Видин,retail,2024-03-22,104.55334891672192
Видин,retail,2024-03-29,104.55334891672192
Видин,retail,2024-04-05,104.55334891672192
Видин,retail,2024-04-12,104.55334891672192
Видин,retail,2024-04-19,104.99336705548637
Видин,retail,2024-04-26,104.44981756507153
Видин,retail,2024-05-03,103.46624993589218
Видин,retail,2024-05-10,103.46624993589218
Видин,retail,2024-05-17,103.46624993589218
Видин,retail,2024-05-24,103.46624993589218
Видин,retail,2024-05-31,103.46624993589218
Видин,retail,2024-06-07,102.90310095207306
Видин,retail,2024-06-14,102.33995196825394
Видин,retail,2024-06-21,102.33995196825394
Видин,retail,2024-06-28,102.33995196825394
Видин,retail,2024-07-05,102.33995196825394
Видин,retail,2024-07-12,103.42773111841436
Видин,retail,2024-07-19,104.51551026857479
Видин,retail,2024-07-26,104.51551026857479
Видин,retail,2024-08-02,104.51551026857479
Видин,retail,2024-08-09,102.69368209090595
Видин,retail,2024-08-16,102.69368209090595
Видин,retail,2024-08-23,102.69368209090595
Видин,retail,2024-08-30,102.69368209090595
Видин,retail,2024-09-06,103.32533102707617
Видин,retail,2024-09-13,103.32533102707617
Видин,retail,2024-09-20,103.32533102707617
Видин,retail,2024-09-27,103.32533102707617
Видин,retail,2024-10-04,107.709696836239
Видин,retail,2024-10-11,107.709696836239
Видин,retail,2024-10-18,107.709696836239
Видин,retail,2024-10-25,107.709696836239
Видин,retail,2024-11-01,
Видин,retail,2024-11-08,100.9834761989618
Видин,retail,2024-11-15,100.9834761989618
Видин,retail,2024-11-22,100.9834761989618
Видин,retail,2024-11-29,100.9834761989618
Видин,retail,2024-12-06,105.47498456626087
Видин,retail,2024-12-13,105.47498456626087
Видин,retail,2024-12-20,105.47498456626087
Видин,retail,2024-12-27,105.47498456626087
Видин,retail,2025-01-03,105.47498456626087
Видин,retail,2025-01-10,105.47498456626087
Видин,retail,2025-01-17,105.47498456626087
Видин,retail,2025-01-24,105.47498456626087
Видин,retail,2025-01-31,
Видин,retail,2025-02-07,108.85204800462125
Видин,retail,2025-02-14,108.85204800462125
Видин,retail,2025-02-21,108.85204800462125
Видин,retail,2025-02-28,108.85204800462125
Видин,retail,2025-03-07,108.59273949398295
Видин,retail,2025-03-14,108.59273949398295
Видин,retail,2025-03-21,108.59273949398295
Видин,retail,2025-03-28,108.59273949398295
Видин,retail,2025-04-04,109.20893433715148
Видин,retail,2025-04-11,109.20893433715148
Видин,retail,2025-04-18,109.20893433715148
Видин,retail,2025-04-25,109.20893433715148
Видин,retail,2025-05-02,
Видин,retail,2025-05-09,113.27763585902632
Видин,retail,2025-05-16,113.27763585902632
Видин,retail,2025-05-23,113.27763585902632
Видин,retail,2025-05-30,113.27763585902632
Видин,retail,2025-06-06,110.06164749047122
Видин,retail,2025-06-13,110.06164749047122
Видин,retail,2025-06-20,110.06164749047122
Видин,retail,2025-06-27,110.06164749047122
Видин,retail,2025-07-04,113.27268721153325
Видин,retail,2025-07-11,113.27268721153325
Видин,retail,2025-07-18,113.27268721153325
Видин,retail,2025-07-25,113.27268721153325
Видин,retail,2025-08-01,
Видин,retail,2025-08-08,116.52509539122386
Видин,wholesale,2023-09-08,100.0
Враца,retail,2023-03-03,100.0
Враца,retail,2023-03-10,101.15068210541656
Враца,retail,2023-03-17,102.3013642108331
Враца,retail,2023-03-24,103.19510802129992
Враца,retail,2023-03-31,104.02469512468954
Враца,retail,2023-04-07,103.5355888756024
Враца,retail,2023-04-14,102.33127471531685
Враца,retail,2023-04-21,101.46561757029899
Враца,retail,2023-04-28,101.41256972440783
Враца,retail,2023-05-05,101.9341923551961
Враца,retail,2023-05-12,102.31505972904769
Враца,retail,2023-05-19,102.46527245628928
Враца,retail,2023-05-26,102.81108287074403
Враца,retail,2023-06-02,103.08856799515463
Враца,retail,2023-06-09,103.03121378838651
Враца,retail,2023-06-16,103.04056502628816
Враца,retail,2023-06-23,102.78347425670499
Враца,retail,2023-06-30,102.69609982021099
Враца,retail,2023-07-07,102.99662237976358
Враца,retail,2023-07-14,103.88397205528119
Враца,retail,2023-07-21,103.73713220234488
Враца,retail,2023-07-28,103.18574871377436
Враца,retail,2023-08-04,102.81329769987597
Враца,retail,2023-08-11,102.58351828811126
Враца,retail,2023-08-18,102.58351828811126
Враца,retail,2023-08-25,102.55510919720217
Враца,retail,2023-09-01,102.55510919720217
Враца,retail,2023-09-08,103.24986956332138
Враца,retail,2023-09-15,102.70641667992413
Враца,retail,2023-09-22,101.63255516443328
Враца,retail,2023-09-29,101.53238401338089
Враца,retail,2023-10-06,102.3660534730833
Враца,retail,2023-10-13,103.11206516210662
Враца,retail,2023-10-20,102.9175289802034
Враца,retail,2023-10-27,102.9175289802034
Враца,retail,2023-11-03,103.04442311842917
Враца,retail,2023-11-10,103.17131725665493
Враца,retail,2023-11-17,103.17131725665493
Враца,retail,2023-11-24,103.17131725665493
Враца,retail,2023-12-01,103.17131725665493
Враца,retail,2023-12-08,103.60349810771876
Враца,retail,2023-12-15,103.73173920701848
Враца,retail,2023-12-22,103.42779945525433
Враца,retail,2023-12-29,103.42779945525433
Враца,retail,2024-01-05,103.42779945525433
Враца,retail,2024-01-12,103.49428881695647
Враца,retail,2024-01-19,102.97753816372764
Враца,retail,2024-01-26,102.39429814879671
Враца,retail,2024-02-02,102.39429814879671
Враца,retail,2024-02-09,102.39429814879671
Враца,retail,2024-02-16,102.39429814879671
Враца,retail,2024-02-23,102.97674203670877
Враца,retail,2024-03-01,103.55918592462085
Враца,retail,2024-03-08,104.16267295197875
Враца,retail,2024-03-15,104.76615997933666
Враца,retail,2024-03-22,104.76615997933666
Враца,retail,2024-03-29,104.76615997933666
Враца,retail,2024-04-05,104.76615997933666
Враца,retail,2024-04-12,104.76615997933666
Враца,retail,2024-04-19,105.20617811810112
Враца,retail,2024-04-26,104.66262862768626
Враца,retail,2024-05-03,103.67906099850691
Враца,retail,2024-05-10,103.67906099850691
Враца,retail,2024-05-17,103.67906099850691
Враца,retail,2024-05-24,103.67906099850691
Враца,retail,2024-05-31,103.67906099850691
Враца,retail,2024-06-07,103.11591201468781
Враца,retail,2024-06-14,102.55276303086868
Враца,retail,2024-06-21,102.55276303086868
Враца,retail,2024-06-28,102.55276303086868
Враца,retail,2024-07-05,102.55276303086868
Враца,retail,2024-07-12,103.6405421810291
Враца,retail,2024-07-19,104.72832133118952
Враца,retail,2024-07-26,104.72832133118952
Враца,retail,2024-08-02,104.72832133118952
Враца,retail,2024-08-09,102.9064931535207
Враца,retail,2024-08-16,102.9064931535207
Враца,retail,2024-08-23,102.9064931535207
Враца,retail,2024-08-30,102.9064931535207
Враца,retail,2024-09-06,103.53814208969091
Враца,retail,2024-09-13,103.53814208969091
Враца,retail,2024-09-20,103.53814208969091
Враца,retail,2024-09-27,103.53814208969091
Враца,retail,2024-10-04,107.92250789885375
Враца,retail,2024-10-11,107.92250789885375
Враца,retail,2024-10-18,107.92250789885375
Враца,retail,2024-10-25,107.92250789885375
Враца,retail,2024-11-01,
Враца,retail,2024-11-08,101.19628726157651
Враца,retail,2024-11-15,101.19628726157651
Враца,retail,2024-11-22,101.19628726157651
Враца,retail,2024-11-29,101.19628726157651
Враца,retail,2024-12-06,105.68779562887562
Враца,retail,2024-12-13,105.68779562887562
Враца,retail,2024-12-20,105.68779562887562
Враца,retail,2024-12-27,105.68779562887562
Враца,retail,2025-01-03,105.68779562887562
Враца,retail,2025-01-10,105.68779562887562
Враца,retail,2025-01-17,105.68779562887562
Враца,retail,2025-01-24,105.68779562887562
Враца,retail,2025-01-31,
Враца,retail,2025-02-07,109.07426801089348
Враца,retail,2025-02-14,109.07426801089348
Враца,retail,2025-02-21,109.07426801089348
Враца,retail,2025-02-28,109.07426801089348
Враца,retail,2025-03-07,108.81495950025518
Враца,retail,2025-03-14,108.81495950025518
Враца,retail,2025-03-21,108.81495950025518
Враца,retail,2025-03-28,108.81495950025518
Враца,retail,2025-04-04,109.43115434342371
Враца,retail,2025-04-11,109.43115434342371
Враца,retail,2025-04-18,109.43115434342371
Враца,retail,2025-04-25,109.43115434342371
Враца,retail,2025-05-02,
Враца,retail,2025-05-09,113.47238333782603
Враца,retail,2025-05-16,113.47238333782603
Враца,retail,2025-05-23,113.47238333782603
Враца,retail,2025-05-30,113.47238333782603
Враца,retail,2025-06-06,110.42684951472549
Враца,retail,2025-06-13,106.53011139199907
Враца,retail,2025-06-20,106.53011139199907
Враца,retail,2025-06-27,106.53011139199907
Враца,retail,2025-07-04,106.10180003658625
Враца,retail,2025-07-11,106.10180003658625
Враца,retail,2025-07-18,106.10180003658625
Враца,retail,2025-07-25,106.10180003658625
Враца,retail,2025-08-01,
Враца,retail,2025-08-08,107.3876205580519
Враца,wholesale,2023-02-24,100.0
Враца,wholesale,2023-03-03,100.14883710705078
Враца,wholesale,2023-03-10,100.37227840711328
Враца,wholesale,2023-03-17,100.7523144636195
Враца,wholesale,2023-03-24,101.17842508965109
Враца,wholesale,2023-03-31,100.55456365233078
Враца,wholesale,2023-04-07,99.65526267589198
Враца,wholesale,2023-04-14,99.17190606142756
Враца,wholesale,2023-04-21,99.26510771924671
Враца,wholesale,2023-04-28,99.26402580552256
Враца,wholesale,2023-05-05,98.32362559921705
Враца,wholesale,2023-05-12,97.10437970458426
Враца,wholesale,2023-05-19,97.42359456301166
Враца,wholesale,2023-05-26,97.44311298472498
Враца,wholesale,2023-06-02,97.70610998090096
Враца,wholesale,2023-06-09,99.0760370004938
Враца,wholesale,2023-06-16,100.13211153824072
Враца,wholesale,2023-06-23,100.51280858519517
Враца,wholesale,2023-06-30,99.75894786345727
Враца,wholesale,2023-07-07,98.627435557095
Враца,wholesale,2023-07-14,97.82943740962537
Враца,wholesale,2023-07-21,97.64597533126229
Враца,wholesale,2023-07-28,97.05470138343179
Враца,wholesale,2023-08-04,96.29684035786403
Враца,wholesale,2023-08-11,95.64546267099337
Враца,wholesale,2023-08-18,94.90766978044688
Враца,wholesale,2023-08-25,93.93289876311201
Враца,wholesale,2023-09-01,94.32130204049686
Враца,wholesale,2023-09-08,94.69006641089031
Враца,wholesale,2023-09-15,95.43008354731955
Враца,wholesale,2023-09-22,96.09261179913088
Враца,wholesale,2023-09-29,97.6142037595089
Враца,wholesale,2023-10-06,99.75682405501459
Враца,wholesale,2023-10-13,101.40502044900482
Враца,wholesale,2023-10-20,102.66468205478924
Враца,wholesale,2023-10-27,101.4687145555442
Враца,wholesale,2023-11-03,101.35270376282507
Враца,wholesale,2023-11-10,101.60834925687374
Враца,wholesale,2023-11-17,101.42749557436002
Враца,wholesale,2023-11-24,101.08433916269398
Враца,wholesale,2023-12-01,100.34838824389594
Враца,wholesale,2023-12-08,100.6873727442699
Враца,wholesale,2023-12-15,100.3712216585347
Враца,wholesale,2023-12-22,100.63390922473128
Враца,wholesale,2023-12-29,101.37123561299884
Враца,wholesale,2024-01-05,101.58651322140585
Враца,wholesale,2024-01-12,101.80836369205663
Враца,wholesale,2024-01-19,100.66357026159241
Враца,wholesale,2024-01-26,100.90408686896814
Враца,wholesale,2024-02-02,101.55461903003851
Враца,wholesale,2024-02-09,102.29924729674453
Враца,wholesale,2024-02-16,102.73177896700795
Враца,wholesale,2024-02-23,102.17331519585854
Враца,wholesale,2024-03-01,101.44440188415201
Враца,wholesale,2024-03-08,100.75420263849017
Враца,wholesale,2024-03-15,100.13267103251421
Враца,wholesale,2024-03-22,99.87360189281208
Враца,wholesale,2024-03-29,99.3527497563384
Враца,wholesale,2024-04-05,99.20418395850285
Враца,wholesale,2024-04-12,99.19282032213921
Враца,wholesale,2024-04-19,99.01929739501139
Враца,wholesale,2024-04-26,97.99129090709644
Враца,wholesale,2024-05-03,96.80383895841395
Враца,wholesale,2024-05-10,95.96953917277874
Враца,wholesale,2024-05-17,96.03835527454282
Враца,wholesale,2024-05-24,96.19698079931736
Враца,wholesale,2024-05-31,96.69459193694982
Враца,wholesale,2024-06-07,96.14169586088457
Враца,wholesale,2024-06-14,95.24908338402896
Враца,wholesale,2024-06-21,95.71086951041579
Враца,wholesale,2024-06-28,95.40635247344069
Враца,wholesale,2024-07-05,95.33856953430534
Враца,wholesale,2024-07-12,95.13280718119896
Враца,wholesale,2024-07-19,95.04974162336094
Враца,wholesale,2024-07-26,94.98441055929302
Враца,wholesale,2024-08-02,94.96266354539546
Враца,wholesale,2024-08-09,95.39156498819162
Враца,wholesale,2024-08-16,95.71079102341727
Враца,wholesale,2024-08-23,95.93911747348017
Враца,wholesale,2024-08-30,95.93911747348017
Враца,wholesale,2024-09-06,
Враца,wholesale,2024-09-13,
Враца,wholesale,2024-09-20,
Враца,wholesale,2024-09-27,
Враца,wholesale,2024-10-04,100.93598986485456
Враца,wholesale,2024-10-11,100.93598986485456
Враца,wholesale,2024-10-18,100.93598986485456
Враца,wholesale,2024-10-25,100.93598986485456
Враца,wholesale,2024-11-01,
Враца,wholesale,2024-11-08,
Враца,wholesale,2024-11-15,
Враца,wholesale,2024-11-22,
Враца,wholesale,2024-11-29,
Враца,wholesale,2024-12-06,
Враца,wholesale,2024-12-13,
Враца,wholesale,2024-12-20,
Враца,wholesale,2024-12-27,
Враца,wholesale,2025-01-03,
Враца,wholesale,2025-01-10,
Враца,wholesale,2025-01-17,
Враца,wholesale,2025-01-24,
Враца,wholesale,2025-01-31,
Враца,wholesale,2025-02-07,
Враца,wholesale,2025-02-14,
Враца,wholesale,2025-02-21,
Враца,wholesale,2025-02-28,
Враца,wholesale,2025-03-07,
Враца,wholesale,2025-03-14,
Враца,wholesale,2025-03-21,
Враца,wholesale,2025-03-28,
Враца,wholesale,2025-04-04,
Враца,wholesale,2025-04-11,
Враца,wholesale,2025-04-18,
Враца,wholesale,2025-04-25,
Враца,wholesale,2025-05-02,
Враца,wholesale,2025-05-09,
Враца,wholesale,2025-05-16,
Враца,wholesale,2025-05-23,
Враца,wholesale,2025-05-30,
Враца,wholesale,2025-06-06,
Враца,wholesale,2025-06-13,
Враца,wholesale,2025-06-20,
Враца,wholesale,2025-06-27,
Враца,wholesale,2025-07-04,106.58017108531341
Враца,wholesale,2025-07-11,106.27196723747744
Враца,wholesale,2025-07-18,106.27196723747744
Враца,wholesale,2025-07-25,106.27196723747744
Враца,wholesale,2025-08-01,
Враца,wholesale,2025-08-08,106.68465487338318
Габрово,retail,2023-03-03,100.0
Габрово,retail,2023-03-10,100.22200531179811
Габрово,retail,2023-03-17,100.44401062359626
Габрово,retail,2023-03-24,100.81687565536393
Габрово,retail,2023-03-31,101.12110603231974
Габрово,retail,2023-04-07,100.70581771784293
Габрово,retail,2023-04-14,99.61568570366569
Габрово,retail,2023-04-21,98.83760426620009
Габрово,retail,2023-04-28,98.63913840050455
Габрово,retail,2023-05-05,98.97792454732007
Габрово,retail,2023-05-12,99.1951095997359
Габрово,retail,2023-05-19,99.31734235589246
Габрово,retail,2023-05-26,99.37820213924411
Габрово,retail,2023-06-02,100.1037020459857
Габрово,retail,2023-06-09,100.59863172543155
Габрово,retail,2023-06-16,100.41109989496422
Габрово,retail,2023-06-23,100.62424805301504
Габрово,retail,2023-06-30,100.62482452134225
Габрово,retail,2023-07-07,100.06265042207436
Габрово,retail,2023-07-14,99.34048073738406
Габрово,retail,2023-07-21,99.19096400266244
Габрово,retail,2023-07-28,99.19788641749003
Габрово,retail,2023-08-04,98.79034960718934
Габрово,retail,2023-08-11,98.62648023819992
Габрово,retail,2023-08-18,98.46402322277598
Габрово,retail,2023-08-25,98.0878391140754
Габрово,retail,2023-09-01,98.5280257765945
Габрово,retail,2023-09-08,98.62761126509223
Габрово,retail,2023-09-15,98.0954245919988
Габрово,retail,2023-09-22,98.16721176375701
Габрово,retail,2023-09-29,98.26681993745156
Габрово,retail,2023-10-06,98.22726297542624
Габрово,retail,2023-10-13,97.96243246695167
Габрово,retail,2023-10-20,97.6976019584771
Габрово,retail,2023-10-27,97.65804499645176
Габрово,retail,2023-11-03,97.61848803442646
Габрово,retail,2023-11-10,97.61848803442646
Габрово,retail,2023-11-17,97.55392191872397
Габрово,retail,2023-11-24,97.44726826093395
Габрово,retail,2023-12-01,97.54441339211374
Габрово,retail,2023-12-08,97.68364606538105
Габрово,retail,2023-12-15,97.68364606538105
Габрово,retail,2023-12-22,97.74151643575144
Габрово,retail,2023-12-29,97.7993868061218
Габрово,retail,2024-01-05,97.7993868061218
Габрово,retail,2024-01-12,97.7993868061218
Габрово,retail,2024-01-19,97.7993868061218
Габрово,retail,2024-01-26,97.7993868061218
Габрово,retail,2024-02-02,97.7993868061218
Габрово,retail,2024-02-09,97.7993868061218
Габрово,retail,2024-02-16,97.85476655295724
Габрово,retail,2024-02-23,97.72969343379296
Габрово,retail,2024-03-01,97.54924056779322
Габрово,retail,2024-03-08,97.54924056779322
Габрово,retail,2024-03-15,97.54924056779322
Габрово,retail,2024-03-22,97.54924056779322
Габрово,retail,2024-03-29,97.54924056779322
Габрово,retail,2024-04-05,97.54924056779322
Габрово,retail,2024-04-12,97.54924056779322
Габрово,retail,2024-04-19,97.56009126223766
Габрово,retail,2024-04-26,97.5709419566821
Габрово,retail,2024-05-03,97.5709419566821
Габрово,retail,2024-05-10,97.5709419566821
Габрово,retail,2024-05-17,97.5709419566821
Габрово,retail,2024-05-24,97.5709419566821
Габрово,retail,2024-05-31,97.5709419566821
Габрово,retail,2024-06-07,97.62236794406105
Габрово,retail,2024-06-14,97.67379393144002
Габрово,retail,2024-06-21,97.67379393144002
Габрово,retail,2024-06-28,97.67379393144002
Габрово,retail,2024-07-05,97.67379393144002
Габрово,retail,2024-07-12,97.67379393144002
Габрово,retail,2024-07-19,97.67379393144002
Габрово,retail,2024-07-26,97.85917528737221
Габрово,retail,2024-08-02,98.04455664330442
Габрово,retail,2024-08-09,98.04455664330442
Габрово,retail,2024-08-16,97.95577823421351
Габрово,retail,2024-08-23,97.8669998251226
Габрово,retail,2024-08-30,97.8669998251226
Габрово,retail,2024-09-06,100.39372363097777
Габрово,retail,2024-09-13,100.39372363097777
Габрово,retail,2024-09-20,100.39372363097777
Габрово,retail,2024-09-27,100.39372363097777
Габрово,retail,2024-10-04,101.52072457259735
Габрово,retail,2024-10-11,101.52072457259735
Габрово,retail,2024-10-18,101.52072457259735
Габрово,retail,2024-10-25,101.52072457259735
Габрово,retail,2024-11-01,
Габрово,retail,2024-11-08,99.24222010336831
Габрово,retail,2024-11-15,99.24222010336831
Габрово,retail,2024-11-22,99.24222010336831
Габрово,retail,2024-11-29,99.24222010336831
Габрово,retail,2024-12-06,100.05772968881885
Габрово,retail,2024-12-13,100.05772968881885
Габрово,retail,2024-12-20,100.05772968881885
Габрово,retail,2024-12-27,100.05772968881885
Габрово,retail,2025-01-03,99.68510060696646
Габрово,retail,2025-01-10,99.68510060696646
Габрово,retail,2025-01-17,99.68510060696646
Габрово,retail,2025-01-24,99.68510060696646
Габрово,retail,2025-01-31,
Габрово,retail,2025-02-07,101.00404007103813
Габрово,retail,2025-02-14,101.00404007103813
Габрово,retail,2025-02-21,101.00404007103813
Габрово,retail,2025-02-28,101.00404007103813
Габрово,retail,2025-03-07,101.17514624935852
Габрово,retail,2025-03-14,101.17514624935852
Габрово,retail,2025-03-21,101.17514624935852
Габрово,retail,2025-03-28,101.17514624935852
Габрово,retail,2025-04-04,103.60713802034029
Габрово,retail,2025-04-11,103.60713802034029
Габрово,retail,2025-04-18,103.60713802034029
Габрово,retail,2025-04-25,103.60713802034029
Габрово,retail,2025-05-02,
Габрово,retail,2025-05-09,103.34990553999918
Габрово,retail,2025-05-16,103.34990553999918
Габрово,retail,2025-05-23,103.34990553999918
Габрово,retail,2025-05-30,103.34990553999918
Габрово,retail,2025-06-06,104.31282681477859
Габрово,retail,2025-06-13,104.31282681477859
Габрово,retail,2025-06-20,104.31282681477859
Габрово,retail,2025-06-27,104.31282681477859
Габрово,retail,2025-07-04,104.40828567160212
Габрово,retail,2025-07-11,104.40828567160212
Габрово,retail,2025-07-18,104.40828567160212
Габрово,retail,2025-07-25,104.40828567160212
Габрово,retail,2025-08-01,
Габрово,retail,2025-08-08,105.25319892402342
Габрово,wholesale,2023-03-03,100.0
Габрово,wholesale,2023-09-08,100.0
Добрич,retail,2023-03-03,100.0
Добрич,retail,2023-03-10,99.92063239866097
Добрич,retail,2023-03-17,99.93972020626433
Добрич,retail,2023-03-24,99.53925841618556
Добрич,retail,2023-03-31,98.67856391853215
Добрич,retail,2023-04-07,98.14740875474496
Добрич,retail,2023-04-14,97.95482203071572
Добрич,retail,2023-04-21,98.1309287070801
Добрич,retail,2023-04-28,98.03072716880175
Добрич,retail,2023-05-05,97.65715174859088
Добрич,retail,2023-05-12,97.01802295235531
Добрич,retail,2023-05-19,96.92222633792399
Добрич,retail,2023-05-26,98.09623053954182
Добрич,retail,2023-06-02,99.02060922656491
Добрич,retail,2023-06-09,99.63060588528887
Добрич,retail,2023-06-16,100.33643318468933
Добрич,retail,2023-06-23,100.76306403448832
Добрич,retail,2023-06-30,101.17452688949692
Добрич,retail,2023-07-07,100.32886468799202
Добрич,retail,2023-07-14,98.85579643928462
Добрич,retail,2023-07-21,97.2739700723412
Добрич,retail,2023-07-28,96.0764678508875
Добрич,retail,2023-08-04,95.46030692630899
Добрич,retail,2023-08-11,94.53220365080782
Добрич,retail,2023-08-18,94.30652097855034
Добрич,retail,2023-08-25,94.41352256519812
Добрич,retail,2023-09-01,94.68557404432279
Добрич,retail,2023-09-08,94.86055115375143
Добрич,retail,2023-09-15,95.07845856390949
Добрич,retail,2023-09-22,95.70293158078769
Добрич,retail,2023-09-29,96.56330665646459
Добрич,retail,2023-10-06,97.0390988443674
Добрич,retail,2023-10-13,96.60622859171004
Добрич,retail,2023-10-20,96.11351652502748
Добрич,retail,2023-10-27,96.37226460947306
Добрич,retail,2023-11-03,97.31521029122715
Добрич,retail,2023-11-10,97.67436007497912
Добрич,retail,2023-11-17,97.92169005002256
Добрич,retail,2023-11-24,97.65455583805769
Добрич,retail,2023-12-01,97.41595841011477
Добрич,retail,2023-12-08,97.20846289350705
Добрич,retail,2023-12-15,97.36586478963802
Добрич,retail,2023-12-22,98.34989317428656
Добрич,retail,2023-12-29,98.83746363916208
Добрич,retail,2024-01-05,99.01276318785264
Добрич,retail,2024-01-12,98.96765637491961
Добрич,retail,2024-01-19,98.31609037370643
Добрич,retail,2024-01-26,97.85398928379607
Добрич,retail,2024-02-02,97.54591740942269
Добрич,retail,2024-02-09,97.07933721381812
Добрич,retail,2024-02-16,97.3058900671615
Добрич,retail,2024-02-23,97.3699592665038
Добрич,retail,2024-03-01,97.57476688576696
Добрич,retail,2024-03-08,97.66030575732597
Добрич,retail,2024-03-15,97.26085131189694
Добрич,retail,2024-03-22,96.77386424975208
Добрич,retail,2024-03-29,96.38573781002202
Добрич,retail,2024-04-05,96.47099270897598
Добрич,retail,2024-04-12,96.69979215992834
Добрич,retail,2024-04-19,97.2770571469936
Добрич,retail,2024-04-26,98.06160758907572
Добрич,retail,2024-05-03,98.47616615952046
Добрич,retail,2024-05-10,98.90218742252085
Добрич,retail,2024-05-17,99.12045377849313
Добрич,retail,2024-05-24,99.22852461847187
Добрич,retail,2024-05-31,99.16990575384688
Добрич,retail,2024-06-07,98.1000905276889
Добрич,retail,2024-06-14,97.18968088406663
Добрич,retail,2024-06-21,97.15340619846855
Добрич,retail,2024-06-28,97.26751157994556
Добрич,retail,2024-07-05,96.78427367305804
Добрич,retail,2024-07-12,
Добрич,retail,2024-07-19,
Добрич,retail,2024-07-26,
Добрич,retail,2024-08-02,
Добрич,retail,2024-08-09,
Добрич,retail,2024-08-16,
Добрич,retail,2024-08-23,
Добрич,retail,2024-08-30,
Добрич,retail,2024-09-06,101.13365186765557
Добрич,retail,2024-09-13,101.13365186765557
Добрич,retail,2024-09-20,101.13365186765557
Добрич,retail,2024-09-27,101.13365186765557
Добрич,retail,2024-10-04,103.23993752416683
Добрич,retail,2024-10-11,103.23993752416683
Добрич,retail,2024-10-18,103.23993752416683
Добрич,retail,2024-10-25,103.23993752416683
Добрич,retail,2024-11-01,
Добрич,retail,2024-11-08,103.42918097455433
Добрич,retail,2024-11-15,103.42918097455433
Добрич,retail,2024-11-22,103.42918097455433
Добрич,retail,2024-11-29,103.42918097455433
Добрич,retail,2024-12-06,103.13588251211918
Добрич,retail,2024-12-13,103.13588251211918
Добрич,retail,2024-12-20,103.13588251211918
Добрич,retail,2024-12-27,103.13588251211918
Добрич,retail,2025-01-03,103.2786615031931
Добрич,retail,2025-01-10,103.2786615031931
Добрич,retail,2025-01-17,103.2786615031931
Добрич,retail,2025-01-24,103.2786615031931
Добрич,retail,2025-01-31,
Добрич,retail,2025-02-07,106.03189246016169
Добрич,retail,2025-02-14,106.03189246016169
Добрич,retail,2025-02-21,106.03189246016169
Добрич,retail,2025-02-28,106.03189246016169
Добрич,retail,2025-03-07,106.09129218717335
Добрич,retail,2025-03-14,106.09129218717335
Добрич,retail,2025-03-21,106.09129218717335
Добрич,retail,2025-03-28,106.09129218717335
Добрич,retail,2025-04-04,106.90856429340096
Добрич,retail,2025-04-11,106.90856429340096
Добрич,retail,2025-04-18,106.90856429340096
Добрич,retail,2025-04-25,106.90856429340096
Добрич,retail,2025-05-02,
Добрич,retail,2025-05-09,107.9294056221955
Добрич,retail,2025-05-16,107.9294056221955
Добрич,retail,2025-05-23,107.9294056221955
Добрич,retail,2025-05-30,107.9294056221955
Добрич,retail,2025-06-06,109.1062136441056
Добрич,retail,2025-06-13,109.1062136441056
Добрич,retail,2025-06-20,109.1062136441056
Добрич,retail,2025-06-27,109.1062136441056
Добрич,retail,2025-07-04,107.66706818883534
Добрич,retail,2025-07-11,107.66706818883534
Добрич,retail,2025-07-18,107.66706818883534
Добрич,retail,2025-07-25,107.66706818883534
Добрич,retail,2025-08-01,
Добрич,retail,2025-08-08,108.93344643207608
Добрич,wholesale,2023-02-24,100.0
Добрич,wholesale,2023-03-03,100.29472175917789
Добрич,wholesale,2023-03-10,100.44064510881883
Добрич,wholesale,2023-03-17,100.55018745872894
Добрич,wholesale,2023-03-24,104.36557259220831
Добрич,wholesale,2023-03-31,104.3096124509918
Добрич,wholesale,2023-04-07,103.7071613059508
Добрич,wholesale,2023-04-14,102.99606952942774
Добрич,wholesale,2023-04-21,102.6337217003207
Добрич,wholesale,2023-04-28,101.33602584371786
Добрич,wholesale,2023-05-05,99.36956704802887
Добрич,wholesale,2023-05-12,98.63483864982602
Добрич,wholesale,2023-05-19,98.18506383680372
Добрич,wholesale,2023-05-26,98.08166148637868
Добрич,wholesale,2023-06-02,96.7898415122438
Добрич,wholesale,2023-06-09,94.84952139057283
Добрич,wholesale,2023-06-16,93.6105387504305
